,occupation,onet_included,onet_bls_name,AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
594,"Electrical and Electronics Installers and Repairers, Transportation Equipment",1.0,"Electrical and Electronics Installers and Repairers, Transportation Equipment",99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,49-2093,"Electrical and Electronics Installers and Repairers, Transportation Equipment",detailed,10710.0,5.0,,,,,33.97,70650,1.5,21.89,28.79,37.14,38.9,46.94,45530,59870,77250,80900,97630,,
595,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",1.0,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,49-2095,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",detailed,22490.0,2.5,,,,,42.13,87640,0.9,28.63,36.61,44.91,48.88,57.69,59540,76140,93420,101680,120000,,
596,Security and Fire Alarm Systems Installers,1.0,Security and Fire Alarm Systems Installers,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,49-2098,Security and Fire Alarm Systems Installers,detailed,77420.0,2.9,,,,,25.08,52170,0.8,14.66,18.32,23.23,29.25,36.65,30490,38110,48320,60830,76240,,
597,"Control and Valve Installers and Repairers, Except Mechanical Door",1.0,"Control and Valve Installers and Repairers, Except Mechanical Door",99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,49-9012,"Control and Valve Installers and Repairers, Except Mechanical Door",detailed,44870.0,2.0,,,,,32.36,67310,0.7,18.07,23,30.18,38.79,47.92,37590,47840,62760,80680,99680,,
598,Industrial Machinery Mechanics,1.0,Industrial Machinery Mechanics,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,49-9041,Industrial Machinery Mechanics,detailed,373090.0,0.7,,,,,28.26,58780,0.3,17.97,22.72,28.77,32.43,38.11,37370,47260,59840,67460,79270,,
599,"Maintenance Workers, Machinery",1.0,"Maintenance Workers, Machinery",99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,49-9043,"Maintenance Workers, Machinery",detailed,57660.0,1.5,,,,,25.75,53570,0.5,16.83,19.49,23.51,29.45,36.59,35010,40540,48900,61250,76110,,
600,Telecommunications Line Installers and Repairers,1.0,Telecommunications Line Installers and Repairers,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,49-9052,Telecommunications Line Installers and Repairers,detailed,101530.0,2.4,,,,,29.93,62250,0.9,17.86,20.95,28.94,37.96,47.27,37140,43570,60190,78960,98320,,
601,Musical Instrument Repairers and Tuners,1.0,Musical Instrument Repairers and Tuners,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,49-9063,Musical Instrument Repairers and Tuners,detailed,5710.0,5.0,,,,,19.11,39740,2,11.74,14.05,17.87,22.45,28.42,24420,29220,37160,46700,59120,,
602,"Coil Winders, Tapers, and Finishers",1.0,"Coil Winders, Tapers, and Finishers",99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-2021,"Coil Winders, Tapers, and Finishers",detailed,11090.0,4.6,,,,,20.41,42460,1.4,14.06,15.93,18.44,22.84,28.93,29250,33120,38360,47500,60170,,
603,Bakers,1.0,Bakers,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-3011,Bakers,detailed,181800.0,3.0,,,,,15.53,32300,0.6,10.97,13.3,14.31,17.75,21.85,22820,27660,29750,36930,45450,,
604,Computer Numerically Controlled Tool Operators,1.0,Computer Numerically Controlled Tool Operators,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-9161,Computer Numerically Controlled Tool Operators,detailed,157840.0,1.4,,,,,22.23,46240,0.3,14.53,18.03,22.42,24.34,29.73,30220,37510,46640,50630,61840,,
605,Computer Numerically Controlled Tool Programmers,1.0,Computer Numerically Controlled Tool Programmers,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-9162,Computer Numerically Controlled Tool Programmers,detailed,25800.0,1.9,,,,,29.98,62360,0.6,18.41,23.16,29.22,36.8,41.8,38290,48160,60780,76540,86940,,
606,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",1.0,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-4032,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,6810.0,5.7,,,,,20.79,43240,1.5,14.34,16.34,18.55,23.06,29.01,29820,33980,38580,47970,60330,,
607,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",1.0,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,19690.0,3.7,,,,,21.28,44270,0.9,14.29,17.67,21.27,23.52,29.24,29720,36750,44240,48920,60820,,
608,"Pourers and Casters, Metal",1.0,"Pourers and Casters, Metal",99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-4052,"Pourers and Casters, Metal",detailed,6570.0,2.3,,,,,21.59,44910,0.5,14.43,17.67,22.04,24.27,29.77,30010,36750,45850,50480,61920,,
609,"Model Makers, Metal and Plastic",1.0,"Model Makers, Metal and Plastic",99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-4061,"Model Makers, Metal and Plastic",detailed,3690.0,6.8,,,,,28.4,59080,2,17.74,20.91,26.75,36.98,38.62,36900,43480,55630,76920,80330,,
610,"Patternmakers, Metal and Plastic",1.0,"Patternmakers, Metal and Plastic",99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-4062,"Patternmakers, Metal and Plastic",detailed,2090.0,6.6,,,,,23.96,49840,1.3,14.48,18.13,23.12,29.16,36.26,30120,37710,48090,60660,75420,,
611,Foundry Mold and Coremakers,1.0,Foundry Mold and Coremakers,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-4071,Foundry Mold and Coremakers,detailed,13610.0,3.3,,,,,19.22,39980,0.9,13.85,14.71,18.13,22.81,25.89,28810,30590,37710,47440,53850,,
612,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",1.0,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",detailed,14540.0,4.2,,,,,19.98,41560,1.1,13.99,15.33,18.49,23.05,27.97,29110,31890,38450,47940,58180,,
613,Laundry and Dry-Cleaning Workers,1.0,Laundry and Dry-Cleaning Workers,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-6011,Laundry and Dry-Cleaning Workers,detailed,157400.0,1.3,,,,,13.38,27830,0.3,9.97,11.08,13.63,14.34,17.45,20740,23040,28350,29820,36300,,
614,Sewing Machine Operators,1.0,Sewing Machine Operators,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-6031,Sewing Machine Operators,detailed,116220.0,1.6,,,,,14.85,30880,0.4,10.72,12.56,14.27,17.35,18.47,22290,26120,29690,36100,38420,,
615,"Tailors, Dressmakers, and Custom Sewers",1.0,"Tailors, Dressmakers, and Custom Sewers",99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-6052,"Tailors, Dressmakers, and Custom Sewers",detailed,17270.0,7.2,,,,,17.03,35430,1.9,10.61,13.41,15.11,18.59,27.64,22070,27900,31420,38660,57480,,
616,Fabric and Apparel Patternmakers,1.0,Fabric and Apparel Patternmakers,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-6092,Fabric and Apparel Patternmakers,detailed,3220.0,7.3,,,,,30.81,64070,4,14.19,18.09,28.2,38.24,50.05,29500,37630,58650,79540,104110,,
617,Cabinetmakers and Bench Carpenters,1.0,Cabinetmakers and Bench Carpenters,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-7011,Cabinetmakers and Bench Carpenters,detailed,93070.0,1.8,,,,,19.27,40070,0.5,13.56,14.46,18.05,22.67,28,28200,30070,37540,47160,58250,,
618,"Patternmakers, Wood",1.0,"Patternmakers, Wood",99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-7032,"Patternmakers, Wood",detailed,210.0,17.8,,,,,24.53,51020,4.7,14.46,18.13,22.56,30.14,37.16,30070,37710,46920,62680,77280,,
619,"Sawing Machine Setters, Operators, and Tenders, Wood",1.0,"Sawing Machine Setters, Operators, and Tenders, Wood",99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",detailed,45350.0,1.8,,,,,16.96,35280,0.5,11.27,14,16.99,18.31,22.75,23430,29120,35340,38090,47320,,
620,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",1.0,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",detailed,67210.0,1.9,,,,,17.1,35560,0.4,11.52,14.13,17.35,18.36,22.76,23960,29390,36090,38190,47330,,
621,Power Distributors and Dispatchers,1.0,Power Distributors and Dispatchers,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-8012,Power Distributors and Dispatchers,detailed,9660.0,3.0,,,,,45.92,95520,0.6,29.65,38.11,47.37,52.49,62.45,61670,79270,98530,109180,129900,,
622,Power Plant Operators,1.0,Power Plant Operators,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-8013,Power Plant Operators,detailed,28960.0,1.8,,,,,40.26,83740,0.6,23.37,30.23,38.87,48.24,53.17,48610,62890,80850,100340,110590,,
623,Chemical Equipment Operators and Tenders,1.0,Chemical Equipment Operators and Tenders,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-9011,Chemical Equipment Operators and Tenders,detailed,106170.0,1.5,,,,,25.22,52450,0.8,14.51,18.08,23.12,29.66,38.03,30180,37610,48090,61690,79100,,
624,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",1.0,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",detailed,48620.0,2.1,,,,,22.62,47060,0.7,14.27,17.67,22.13,26.28,31.56,29680,36750,46030,54650,65650,,
625,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",1.0,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",detailed,31800.0,2.4,,,,,20.57,42790,0.7,14,15.98,18.63,23.32,28.83,29120,33240,38760,48500,59970,,
626,"Mixing and Blending Machine Setters, Operators, and Tenders",1.0,"Mixing and Blending Machine Setters, Operators, and Tenders",99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",detailed,108440.0,1.6,,,,,20.43,42490,0.4,14.06,16.39,18.47,23.01,28.83,29250,34090,38420,47850,59970,,
627,"Cutting and Slicing Machine Setters, Operators, and Tenders",1.0,"Cutting and Slicing Machine Setters, Operators, and Tenders",99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",detailed,55930.0,1.6,,,,,19.23,40010,0.4,13.94,15.05,18.18,22.73,23.9,28990,31310,37810,47280,49710,,
628,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",1.0,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",detailed,56570.0,2.1,,,,,19.25,40050,0.4,13.89,14.56,18.1,22.81,27.2,28890,30280,37660,47430,56580,,
629,"Inspectors, Testers, Sorters, Samplers, and Weighers",1.0,"Inspectors, Testers, Sorters, Samplers, and Weighers",99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",detailed,551380.0,0.8,,,,,21.54,44810,0.3,13.86,15.16,18.55,23.78,30.27,28820,31540,38580,49450,62970,,
630,Non-Destructive Testing Specialists,1.0,"Inspectors, Testers, Sorters, Samplers, and Weighers",99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",detailed,551380.0,0.8,,,,,21.54,44810,0.3,13.86,15.16,18.55,23.78,30.27,28820,31540,38580,49450,62970,,
631,Quality Control Analysts,1.0,"Inspectors, Testers, Sorters, Samplers, and Weighers",99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",detailed,551380.0,0.8,,,,,21.54,44810,0.3,13.86,15.16,18.55,23.78,30.27,28820,31540,38580,49450,62970,,
632,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",1.0,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-9124,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",detailed,145410.0,1.6,,,,,21.11,43900,0.4,14.16,17.04,18.81,23.31,29.01,29460,35430,39130,48480,60330,,
633,"Painting, Coating, and Decorating Workers",1.0,"Painting, Coating, and Decorating Workers",99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-9123,"Painting, Coating, and Decorating Workers",detailed,11850.0,4.5,,,,,18.39,38250,1.1,12.59,14.43,17.95,22.04,24.39,26190,30010,37330,45850,50720,,
634,Semiconductor Processing Technicians,1.0,Semiconductor Processing Technicians,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-9141,Semiconductor Processing Technicians,detailed,24020.0,2.2,,,,,22.07,45910,0.6,14.34,17.35,19.17,26.88,34.74,29830,36100,39870,55910,72260,,
635,Adhesive Bonding Machine Operators and Tenders,1.0,Adhesive Bonding Machine Operators and Tenders,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-9191,Adhesive Bonding Machine Operators and Tenders,detailed,12510.0,4.8,,,,,18.55,38580,1.2,12.94,14.34,18.09,22.35,23.55,26920,29820,37630,46480,48980,,
636,"Glass Blowers, Molders, Benders, and Finishers",1.0,"Molders, Shapers, and Casters, Except Metal and Plastic",99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",detailed,38420.0,2.7,,,,,18.76,39020,0.6,13.86,14.55,18.03,22.22,24.76,28820,30270,37500,46210,51500,,
637,"Molders, Shapers, and Casters, Except Metal and Plastic",1.0,"Molders, Shapers, and Casters, Except Metal and Plastic",99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",detailed,38420.0,2.7,,,,,18.76,39020,0.6,13.86,14.55,18.03,22.22,24.76,28820,30270,37500,46210,51500,,
638,"Paper Goods Machine Setters, Operators, and Tenders",1.0,"Paper Goods Machine Setters, Operators, and Tenders",99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-9196,"Paper Goods Machine Setters, Operators, and Tenders",detailed,87480.0,1.7,,,,,21.24,44180,0.5,14.17,17.5,21.55,23.39,29.51,29480,36390,44820,48640,61380,,
639,Helpers--Production Workers,1.0,Helpers--Production Workers,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-9198,Helpers--Production Workers,detailed,202860.0,1.3,,,,,15.82,32910,0.4,10.98,13.59,14.42,17.85,22.23,22830,28260,30000,37120,46230,,
640,Air Traffic Controllers,1.0,Air Traffic Controllers,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,53-2021,Air Traffic Controllers,detailed,21230.0,0.5,,,,,61.5,127920,0.2,34.56,43.43,62.38,78.7,89.42,71880,90330,129750,163700,185990,,
641,Locomotive Engineers,1.0,Locomotive Engineers,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,53-4011,Locomotive Engineers,detailed,38980.0,1.3,,,,,35.07,72940,1,23.45,30.01,38.34,39.45,40.44,48780,62410,79740,82050,84120,,
642,Subway and Streetcar Operators,1.0,Subway and Streetcar Operators,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,53-4041,Subway and Streetcar Operators,detailed,10310.0,1.1,,,,,34.38,71520,0.6,23.08,29.33,39.03,39.42,39.5,48010,61000,81180,81980,82160,,
643,"Excavating and Loading Machine and Dragline Operators, Surface Mining",1.0,"Excavating and Loading Machine and Dragline Operators, Surface Mining",99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,47-5022,"Excavating and Loading Machine and Dragline Operators, Surface Mining",detailed,35720.0,2.8,,,,,23.97,49850,1.1,16.44,18.17,22.47,28.29,35.73,34180,37790,46740,58840,74320,,
644,"Tank Car, Truck, and Ship Loaders",1.0,"Tank Car, Truck, and Ship Loaders",99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,53-7121,"Tank Car, Truck, and Ship Loaders",detailed,12090.0,6.8,,,,,26.6,55330,2.6,15.91,18.54,23.75,37.31,38.39,33090,38570,49390,77610,79860,,
645,"Agents and Business Managers of Artists, Performers, and Athletes",1.0,"Agents and Business Managers of Artists, Performers, and Athletes",99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,13-1011,"Agents and Business Managers of Artists, Performers, and Athletes",detailed,12480.0,8.5,,,,,55.97,116410,4,22.78,29.4,37.7,78.33,#,47370,61160,78410,162930,#,,
646,Personal Financial Advisors,1.0,Personal Financial Advisors,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,13-2052,Personal Financial Advisors,detailed,263030.0,1.6,,,,,57.67,119960,1,22.87,29.42,45.27,76.39,#,47570,61200,94170,158890,#,,
647,Biochemists and Biophysicists,1.0,Biochemists and Biophysicists,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,19-1021,Biochemists and Biophysicists,detailed,35050.0,6.7,,,,,54.55,113460,2.2,29.37,37.98,49.17,63.65,80.39,61090,79000,102270,132390,167210,,
648,Social Science Research Assistants,1.0,Social Science Research Assistants,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,19-4061,Social Science Research Assistants,detailed,28690.0,1.9,,,,,27.13,56430,0.9,15.02,21.54,23.9,29.8,38.05,31240,44800,49720,61970,79140,,
649,"Directors, Religious Activities and Education",1.0,"Directors, Religious Activities and Education",99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,21-2021,"Directors, Religious Activities and Education",detailed,21000.0,4.2,,,,,25.42,52880,2.3,13.96,17.52,22.59,29.56,43.5,29030,36440,46980,61480,90470,,
650,"Arbitrators, Mediators, and Conciliators",1.0,"Arbitrators, Mediators, and Conciliators",99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,23-1022,"Arbitrators, Mediators, and Conciliators",detailed,7320.0,15.4,,,,,29.98,62350,8.2,14.42,17.74,23.76,36.51,53.05,29990,36910,49410,75940,110350,,
651,Fashion Designers,1.0,Fashion Designers,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,27-1022,Fashion Designers,detailed,19310.0,5.3,,,,,40.22,83650,2.5,18.02,24.34,37.24,48.71,62.92,37480,50630,77450,101320,130870,,
652,Athletes and Sports Competitors,1.0,Athletes and Sports Competitors,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,27-2021,Athletes and Sports Competitors,detailed,12320.0,8.8,,,,,*,116930,4.9,*,*,*,*,*,25270,37890,77300,#,#,True,
653,Tree Trimmers and Pruners,1.0,Tree Trimmers and Pruners,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,37-3013,Tree Trimmers and Pruners,detailed,41920.0,5.8,,,,,22.81,47450,1.2,14.51,18.32,22.58,27.96,30.87,30180,38110,46970,58160,64210,,
654,First-Line Supervisors of Personal Service Workers,1.0,First-Line Supervisors of Personal Service Workers,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,39-1022,First-Line Supervisors of Personal Service Workers,detailed,101030.0,1.5,,,,,21.99,45730,0.9,13.8,16.21,19.42,24.45,31.51,28700,33710,40390,50860,65540,,
655,Passenger Attendants,1.0,Passenger Attendants,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,53-6061,Passenger Attendants,detailed,21240.0,7.1,,,,,16.53,34380,1.6,11.99,14.04,14.65,18.74,22.51,24930,29210,30470,38980,46820,,
656,Demonstrators and Product Promoters,1.0,Demonstrators and Product Promoters,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,41-9011,Demonstrators and Product Promoters,detailed,40680.0,3.9,,,,,17.78,36990,1.6,11.48,13.96,15.55,19.29,25.68,23870,29040,32350,40130,53410,,
657,Models,1.0,Models,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,41-9012,Models,detailed,2000.0,26.5,,,,,*,*,*,*,*,*,*,*,*,*,*,*,*,,
658,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",1.0,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,41-9091,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",detailed,7860.0,8.9,,,,,16.81,34970,2.1,10.02,11.31,14.13,17.68,24.47,20850,23530,29390,36770,50890,,
