	O*NET-SOC Code	Task ID	Task	Task Type	Title	human_exposure_agg	gpt4_exposure	gpt4_exposure_alt_rubric	gpt_3_relevant	gpt4_automation	alpha	beta	gamma	automation	human_labels
12653	43-3011.00	2484.0	Notify credit departments, order merchandise repossession or service disconnection, and turn over account records to attorneys when customers fail to respond to collection attempts.	Core	Bill and Account Collectors	E2	E2	E1	False	T3	0.0	0.5	1.0	0.75	E2
12654	43-3011.00	2479.0	Sort and file correspondence and perform miscellaneous clerical duties, such as answering correspondence and writing reports.	Core	Bill and Account Collectors	E2	E1	E1	False	T3	1.0	1.0	1.0	0.75	E2
12655	43-3011.00	2480.0	Perform various administrative functions for assigned accounts, such as recording address changes and purging the records of deceased customers.	Core	Bill and Account Collectors	E2	E1	E1	True	T3	1.0	1.0	1.0	0.75	E2
12656	43-3011.00	18560.0	Contact insurance companies to check on status of claims payments and write appeal letters for denial on claims.	Supplemental	Bill and Account Collectors	E1	E1	E1	False	T3	1.0	1.0	1.0	0.75	E1
12657	43-3011.00	2482.0	Negotiate credit extensions when necessary.	Supplemental	Bill and Account Collectors	E0	E2	E1	False	T3	0.0	0.5	1.0	0.75	E0
12658	43-3021.00	23238.0	Verify accuracy of billing data and revise any errors.	Core	Billing and Posting Clerks	E0	E1	E1	False	T3	1.0	1.0	1.0	0.75	E0
12659	43-3021.00	23243.0	Resolve discrepancies in accounting records.	Core	Billing and Posting Clerks	E2	E1	E2	False	T3	1.0	1.0	1.0	0.75	E2
12660	43-3021.00	23240.0	Prepare itemized statements, bills, or invoices and record amounts due for items purchased or services rendered.	Core	Billing and Posting Clerks	E1	E1	E1	True	T3	1.0	1.0	1.0	0.75	E1
12661	43-3021.00	23242.0	Operate typing, adding, calculating, or billing machines.	Core	Billing and Posting Clerks	E0	E1	E1	True	T4	1.0	1.0	1.0	1.0	E0
12662	43-3021.00	23237.0	Post stop-payment notices to prevent payment of protested checks.	Core	Billing and Posting Clerks	E2	E1	E1	False	T3	1.0	1.0	1.0	0.75	E2
12663	43-3021.00	23239.0	Verify signatures and required information on checks.	Core	Billing and Posting Clerks	E0	E2	E0	False	T3	0.0	0.5	1.0	0.75	E0
12664	43-3021.00	23246.0	Keep records of invoices and support documents.	Core	Billing and Posting Clerks	E2	E1	E1	False	T3	1.0	1.0	1.0	0.75	E2
12665	43-3021.00	23241.0	Perform bookkeeping work, including posting data or keeping other records concerning costs of goods or services or the shipment of goods.	Core	Billing and Posting Clerks	E2	E1	E1	False	T3	1.0	1.0	1.0	0.75	E2
12666	43-3021.00	23244.0	Contact customers to obtain or relay account information.	Core	Billing and Posting Clerks	E2	E2	E1	False	T3	0.0	0.5	1.0	0.75	E2
12667	43-3021.00	23247.0	Route statements for mailing or over-the-counter delivery to customers.	Core	Billing and Posting Clerks	E1	E1	E1	False	T4	1.0	1.0	1.0	1.0	E1
12668	43-3021.00	23248.0	Monitor equipment to ensure proper operation.	Core	Billing and Posting Clerks	E0	E0	E0	False	T3	0.0	0.0	0.0	0.75	E0
12669	43-3021.00	23249.0	Fix minor problems, such as equipment jams, and notify repair personnel of major equipment problems.	Core	Billing and Posting Clerks	E0	E0	E0	False	T1	0.0	0.0	0.0	0.25	E0
12670	43-3021.00	23245.0	Review documents, such as purchase orders, sales tickets, charge slips, or hospital records, to compute fees or charges due.	Supplemental	Billing and Posting Clerks	E2	E1	E1	False	T3	1.0	1.0	1.0	0.75	E2
12671	43-3021.00	23256.0	Track accumulated hours and dollar amounts charged to each client job to calculate client fees for professional services, such as legal or accounting services.	Supplemental	Billing and Posting Clerks	E2	E1	E2	True	T3	1.0	1.0	1.0	0.75	E2
12672	43-3021.00	23250.0	Weigh envelopes containing statements to determine correct postage and affix postage, using stamps or metering equipment.	Supplemental	Billing and Posting Clerks	E0	E0	E0	False	T0	0.0	0.0	0.0	0.0	E0
12673	43-3021.00	23255.0	Consult sources, such as rate books, manuals, or insurance company representatives, to determine specific charges or information such as rules, regulations, or government tax and tariff information.	Supplemental	Billing and Posting Clerks	E2	E1	E2	True	T3	1.0	1.0	1.0	0.75	E2
12674	43-3021.00	23251.0	Compare previously prepared bank statements with canceled checks and reconcile discrepancies.	Supplemental	Billing and Posting Clerks	E2	E1	E1	False	T3	1.0	1.0	1.0	0.75	E2
12675	43-3021.00	23252.0	Match statements with batches of canceled checks by account numbers.	Supplemental	Billing and Posting Clerks	E2	E1	E1	True	T4	1.0	1.0	1.0	1.0	E2
12676	43-3021.00	23253.0	Take orders for imprinted checks.	Supplemental	Billing and Posting Clerks	E0	E1	E1	False	T3	1.0	1.0	1.0	0.75	E0
12677	43-3021.00	23254.0	Encode and cancel checks, using bank machines.	Supplemental	Billing and Posting Clerks	E0	E1	E0	False	T4	1.0	1.0	1.0	1.0	E0
12678	43-3021.00	23259.0	Load machines with statements, cancelled checks, or envelopes to prepare statements for distribution to customers or stuff envelopes by hand.	Supplemental	Billing and Posting Clerks	E0	E0	E0	False	T0	0.0	0.0	0.0	0.0	E0
12679	43-3021.00	23258.0	Compute credit terms, discounts, shipment charges, or rates for goods or services to complete billing documents.	Supplemental	Billing and Posting Clerks	E0	E1	E1	True	T3	1.0	1.0	1.0	0.75	E0
12680	43-3021.00	23257.0	Update manuals when rates, rules, or regulations are amended.	Supplemental	Billing and Posting Clerks	E1	E1	E1	False	T3	1.0	1.0	1.0	0.75	E1
12681	43-3021.00	23261.0	Estimate market value of products or services.	Supplemental	Billing and Posting Clerks	E2	E2	E2	False	T3	0.0	0.5	1.0	0.75	E2
12682	43-3021.00	23260.0	Review compiled data on operating costs and revenues to set rates.	Supplemental	Billing and Posting Clerks	E2	E2	E2	False	T3	0.0	0.5	1.0	0.75	E2
12683	43-3021.00	23262.0	Answer inquiries regarding rates, routing, or procedures.		Billing and Posting Clerks	E1	E1	E1	True	T3	1.0	1.0	1.0	0.75	E1
12684	43-3021.00	23263.0	Compile reports of cost factors, such as labor, production, storage, and equipment.		Billing and Posting Clerks	E2	E1	E2	False	T3	1.0	1.0	1.0	0.75	E2
12685	43-3021.00	23264.0	Create billing documents, shipping labels, credit memorandums, or credit forms.		Billing and Posting Clerks	E2	E1	E1	True	T3	1.0	1.0	1.0	0.75	E2
12686	43-3021.00	23265.0	Perform general administrative tasks, such as answering telephones, scheduling appointments, and ordering supplies or equipment.		Billing and Posting Clerks	E1	E2	E1	False	T3	0.0	0.5	1.0	0.75	E1
12687	43-3021.00	23266.0	Return checks to customers or retrieve checks returned to customers in error, adjusting accounts and answering inquiries about errors as necessary.		Billing and Posting Clerks	E1	E1	E1	False	T3	1.0	1.0	1.0	0.75	E1
12688	43-3031.00	2487.0	Operate computers programmed with accounting software to record, store, and analyze information.	Core	Bookkeeping, Accounting, and Auditing Clerks	E0	E1	E2	True	T3	1.0	1.0	1.0	0.75	E0
12689	43-3031.00	2486.0	Check figures, postings, and documents for correct entry, mathematical accuracy, and proper codes.	Core	Bookkeeping, Accounting, and Auditing Clerks	E0	E1	E2	True	T3	1.0	1.0	1.0	0.75	E0
12690	43-3031.00	2488.0	Comply with federal, state, and company policies, procedures, and regulations.	Core	Bookkeeping, Accounting, and Auditing Clerks	E0	E2	E2	False	T3	0.0	0.5	1.0	0.75	E0
12691	43-3031.00	2495.0	Operate 10-key calculators, typewriters, and copy machines to perform calculations and produce documents.	Core	Bookkeeping, Accounting, and Auditing Clerks	E0	E1	E1	False	T4	1.0	1.0	1.0	1.0	E0
12692	43-3031.00	2500.0	Receive, record, and bank cash, checks, and vouchers.	Core	Bookkeeping, Accounting, and Auditing Clerks	E0	E2	E0	False	T3	0.0	0.5	1.0	0.75	E0
12693	43-3031.00	2493.0	Code documents according to company procedures.	Core	Bookkeeping, Accounting, and Auditing Clerks	E1	E1	E1	False	T3	1.0	1.0	1.0	0.75	E1
12694	43-3031.00	2497.0	Perform financial calculations, such as amounts due, interest charges, balances, discounts, equity, and principal.	Core	Bookkeeping, Accounting, and Auditing Clerks	E0	E1	E0	True	T3	1.0	1.0	1.0	0.75	E0
12695	43-3031.00	2496.0	Reconcile or note and report discrepancies found in records.	Core	Bookkeeping, Accounting, and Auditing Clerks	E2	E2	E2	False	T3	0.0	0.5	1.0	0.75	E2
12696	43-3031.00	2498.0	Perform general office duties, such as filing, answering telephones, and handling routine correspondence.	Core	Bookkeeping, Accounting, and Auditing Clerks	E1	E1	E1	False	T3	1.0	1.0	1.0	0.75	E1
12697	43-3031.00	2494.0	Access computerized financial information to answer general questions as well as those related to specific accounts.	Core	Bookkeeping, Accounting, and Auditing Clerks	E2	E2	E2	False	T3	0.0	0.5	1.0	0.75	E2
12698	43-3031.00	2490.0	Classify, record, and summarize numerical and financial data to compile and keep financial records, using journals and ledgers or computers.	Core	Bookkeeping, Accounting, and Auditing Clerks	E2	E1	E2	True	T3	1.0	1.0	1.0	0.75	E2
12699	43-3031.00	2489.0	Debit, credit, and total accounts on computer spreadsheets and databases, using specialized accounting software.	Core	Bookkeeping, Accounting, and Auditing Clerks	E2	E1	E2	False	T3	1.0	1.0	1.0	0.75	E2
12700	43-3031.00	2509.0	Match order forms with invoices, and record the necessary information.	Core	Bookkeeping, Accounting, and Auditing Clerks	E0	E1	E2	True	T3	1.0	1.0	1.0	0.75	E0
12701	43-3031.00	2512.0	Perform personal bookkeeping services.	Supplemental	Bookkeeping, Accounting, and Auditing Clerks	E2	E2	E2	False	T3	0.0	0.5	1.0	0.75	E2
12702	43-3031.00	18561.0	Prepare and process payroll information.	Supplemental	Bookkeeping, Accounting, and Auditing Clerks	E0	E2	E2	True	T3	0.0	0.5	1.0	0.75	E0
12703	43-3031.00	2499.0	Prepare bank deposits by compiling data from cashiers, verifying and balancing receipts, and sending cash, checks, or other forms of payment to banks.	Supplemental	Bookkeeping, Accounting, and Auditing Clerks	E0	E2	E2	True	T3	0.0	0.5	1.0	0.75	E0
12704	43-3031.00	2513.0	Compute deductions for income and social security taxes.	Supplemental	Bookkeeping, Accounting, and Auditing Clerks	E0	E1	E2	True	T3	1.0	1.0	1.0	0.75	E0
12705	43-3031.00	2501.0	Calculate and prepare checks for utilities, taxes, and other payments.	Supplemental	Bookkeeping, Accounting, and Auditing Clerks	E0	E1	E2	True	T3	1.0	1.0	1.0	0.75	E0
12706	43-3031.00	2505.0	Monitor status of loans and accounts to ensure that payments are up to date.	Supplemental	Bookkeeping, Accounting, and Auditing Clerks	E0	E2	E2	True	T3	0.0	0.5	1.0	0.75	E0
12707	43-3031.00	2503.0	Reconcile records of bank transactions.	Supplemental	Bookkeeping, Accounting, and Auditing Clerks	E2	E1	E2	False	T3	1.0	1.0	1.0	0.75	E2
12708	43-3031.00	2507.0	Compile budget data and documents, based on estimated revenues and expenses and previous budgets.	Supplemental	Bookkeeping, Accounting, and Auditing Clerks	E2	E2	E2	False	T3	0.0	0.5	1.0	0.75	E2
12709	43-3031.00	2502.0	Compare computer printouts to manually maintained journals to determine if they match.	Supplemental	Bookkeeping, Accounting, and Auditing Clerks	E0	E1	E2	False	T3	1.0	1.0	1.0	0.75	E0
12710	43-3031.00	2506.0	Transfer details from separate journals to general ledgers or data processing sheets.	Supplemental	Bookkeeping, Accounting, and Auditing Clerks	E2	E1	E1	False	T3	1.0	1.0	1.0	0.75	E2
12711	43-3031.00	2510.0	Complete and submit tax forms and returns, workers' compensation forms, pension contribution forms, and other government documents.	Supplemental	Bookkeeping, Accounting, and Auditing Clerks	E1	E2	E2	True	T3	0.0	0.5	1.0	0.75	E1
12712	43-3031.00	2491.0	Calculate, prepare, and issue bills, invoices, account statements, and other financial statements according to established procedures.	Supplemental	Bookkeeping, Accounting, and Auditing Clerks	E0	E2	E2	True	T3	0.0	0.5	1.0	0.75	E0
12713	43-3031.00	2508.0	Calculate costs of materials, overhead, and other expenses, based on estimates, quotations and price lists.	Supplemental	Bookkeeping, Accounting, and Auditing Clerks	E0	E1	E2	True	T3	1.0	1.0	1.0	0.75	E0
12714	43-3031.00	2514.0	Prepare purchase orders and expense reports.	Supplemental	Bookkeeping, Accounting, and Auditing Clerks	E1	E1	E1	False	T3	1.0	1.0	1.0	0.75	E1
12715	43-3031.00	2504.0	Prepare trial balances of books.	Supplemental	Bookkeeping, Accounting, and Auditing Clerks	E2	E1	E2	True	T3	1.0	1.0	1.0	0.75	E2
12716	43-3031.00	2492.0	Compile statistical, financial, accounting, or auditing reports and tables pertaining to such matters as cash receipts, expenditures, accounts payable and receivable, and profits and losses.	Supplemental	Bookkeeping, Accounting, and Auditing Clerks	E2	E2	E2	True	T3	0.0	0.5	1.0	0.75	E2
12717	43-3031.00	2511.0	Maintain inventory records.	Supplemental	Bookkeeping, Accounting, and Auditing Clerks	E2	E2	E1	True	T3	0.0	0.5	1.0	0.75	E2
12718	43-3041.00	4661.0	Follow all gaming regulations.	Core	Gambling Cage Workers	E2	E0	E0	False	T1	0.0	0.0	0.0	0.25	E2
12719	43-3041.00	4664.0	Convert gaming checks, coupons, tokens, or coins to currency for gaming patrons.	Core	Gambling Cage Workers	E1	E0	E0	False	T0	0.0	0.0	0.0	0.0	E1
12720	43-3041.00	4665.0	Maintain cage security.	Core	Gambling Cage Workers	E0	E0	E0	False	T1	0.0	0.0	0.0	0.25	E0
12721	43-3041.00	4662.0	Maintain confidentiality of customers' transactions.	Core	Gambling Cage Workers	E2	E0	E0	False	T0	0.0	0.0	0.0	0.0	E2
12722	43-3041.00	4663.0	Count funds and reconcile daily summaries of transactions to balance books.	Core	Gambling Cage Workers	E0	E1	E2	False	T3	1.0	1.0	1.0	0.75	E0
12723	43-3041.00	4668.0	Cash checks and process credit card advances for patrons.	Core	Gambling Cage Workers	E1	E0	E0	False	T3	0.0	0.0	0.0	0.75	E1
12724	43-3041.00	4675.0	Prepare bank deposits, balancing assigned funds as necessary.	Core	Gambling Cage Workers	E0	E1	E0	False	T3	1.0	1.0	1.0	0.75	E0
12725	43-3041.00	4666.0	Determine cash requirements for windows and order all necessary currency, coins, or chips.	Core	Gambling Cage Workers	E0	E2	E0	False	T3	0.0	0.5	1.0	0.75	E0
12726	43-3041.00	4667.0	Verify accuracy of reports, such as authorization forms, transaction reconciliations, or exchange summary reports.	Core	Gambling Cage Workers	E0	E1	E2	False	T3	1.0	1.0	1.0	0.75	E0
12727	43-3041.00	4673.0	Provide customers with information about casino operations.	Core	Gambling Cage Workers	E1	E1	E1	False	T3	1.0	1.0	1.0	0.75	E1
12728	43-3041.00	4676.0	Prepare reports, including assignment of company funds or recording of department revenues.	Core	Gambling Cage Workers	E1	E1	E1	True	T3	1.0	1.0	1.0	0.75	E1
12729	43-3041.00	4671.0	Supply currency, coins, chips, or gaming checks to other departments as needed.	Core	Gambling Cage Workers	E0	E0	E0	False	T0	0.0	0.0	0.0	0.0	E0
12730	43-3041.00	4670.0	Perform removal and rotation of cash, coin, or chip inventories as necessary.	Core	Gambling Cage Workers	E1	E0	E0	False	T0	0.0	0.0	0.0	0.0	E1
12731	43-3041.00	4672.0	Provide assistance in the training and orientation of new cashiers.	Core	Gambling Cage Workers	E0	E0	E2	False	T2	0.0	0.0	0.0	0.5	E0
12732	43-3041.00	4674.0	Record casino exchange transactions, using cash registers.	Supplemental	Gambling Cage Workers	E2	E1	E1	False	T3	1.0	1.0	1.0	0.75	E2
12733	43-3041.00	4669.0	Sell gambling chips, tokens, or tickets to patrons or to other workers for resale to patrons.	Supplemental	Gambling Cage Workers	E0	E0	E0	False	T0	0.0	0.0	0.0	0.0	E0
12734	43-3041.00	4677.0	Establish new computer accounts.	Supplemental	Gambling Cage Workers	E2	E1	E1	False	T3	1.0	1.0	1.0	0.75	E2
12735	43-3051.00	2519.0	Verify attendance, hours worked, and pay adjustments, and post information onto designated records.	Core	Payroll and Timekeeping Clerks	E0	E1	E1	False	T3	1.0	1.0	1.0	0.75	E0
